Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary
'v3 train',6,10,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,220,24,22,2,0,91.6666666666667,8.33333333333333,0,0.832167832167832,0.105092816495532,0.301860740195279,21.0501701612104,60.4531598020537,23.9536267084589,42.7916238193335,-18.8379971108745,0.998067779519122,1.78298432580556,-0.784916546286439,19.0102184432015,0.792092435133398,79.3625895342534,0.923076923076923,12,0.090909090909091,1,0.909090909090909,10,0.076923076923077,1,0.923076923076923,0.923076923076923,0.923076923076923,0.832167832167832,0.979020979020979,0.983826429980276,0.916666666666667,0.084498834498835,0.915501165501166,0.083333333333333,0.916666666666667,0.916666666666667,0.916666666666667,0.832167832167832,0.979020979020979,0.981041181041181,0.916083916083916,0.916666666666667,0.017,0.001,0.02,0,20,0,90897,332089,45733,91.6666666666667,54.1666666666667,?
'v3 train',7,1,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,219,25,21,4,0,84,16,0,0.67741935483871,0.161872377636193,0.400109541185143,32.4038002333321,80.073896664957,24.9765874474267,1550.35633045199,-1525.37974300457,0.999063497897069,62.0142532180798,-61.0151897201827,16.90446939816,0.676178775926401,67.6812612361168,0.923076923076923,12,0.25,3,0.75,9,0.076923076923077,1,0.8,0.923076923076923,0.857142857142857,0.686406472983644,0.836538461538462,0.779005205320995,0.84,0.166923076923077,0.833076923076923,0.16,0.848,0.84,0.838441558441558,0.686406472983644,0.822692307692308,0.794964380648591,0.837662337662338,0.84,0.018,0.002,0.02,0,20,0,90897,330628,47194,84,50,?
'v3 train',7,2,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,219,25,20,5,0,80,20,0,0.592833876221498,0.199835507523034,0.446846384667531,40.0033035893031,89.4273381359347,24.9765874474267,1366.9738408275,-1341.99725338008,0.999063497897069,54.6789536331002,-53.6798901352031,14.978839220759,0.599153568830361,59.9715203379485,1,13,0.416666666666667,5,0.583333333333333,7,0,0,0.722222222222222,1,0.838709677419355,0.649073413641551,0.833333333333333,0.764705882352941,0.8,0.216666666666667,0.783333333333333,0.2,0.855555555555556,0.8,0.78981324278438,0.649073413641551,0.877948717948718,0.856847058823529,0.787775891341256,0.8,0.016,0.002,0.02,0,20,0,90897,330628,47194,80,50,?
'v3 train',7,3,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,219,25,24,1,0,96,4,0,0.919614147909968,0.059803600085502,0.223169339461402,11.9715540026231,44.6628655089981,24.9765874474267,458.457987759221,-433.481400311795,0.999063497897069,18.3383195103689,-17.3392560124718,21.9893478019856,0.879573912079423,88.0398407039032,1,13,0.083333333333333,1,0.916666666666667,11,0,0,0.928571428571429,1,0.962962962962963,0.92259984619036,0.951923076923077,0.91807551422936,0.96,0.043333333333333,0.956666666666666,0.04,0.962857142857143,0.96,0.95987117552335,0.92259984619036,0.947307692307692,0.94025641025641,0.959742351046699,0.96,0.017,0.001,0.02,0,20,0,90897,330628,47194,96,52,?
'v3 train',7,4,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,219,25,22,3,0,88,12,0,0.76038338658147,0.118597186389689,0.342408483940282,23.7409222754721,68.5261878010342,24.9765874474267,800.379216750645,-775.402629303218,0.999063497897069,32.0151686700258,-31.0161051721287,19.0258758013376,0.761035032053505,76.174841104235,0.846153846153846,11,0.083333333333333,1,0.916666666666667,11,0.153846153846154,2,0.916666666666667,0.846153846153846,0.88,0.762820512820513,0.881410256410256,0.886646942800789,0.88,0.117179487179487,0.882820512820513,0.12,0.882820512820513,0.88,0.88,0.762820512820513,0.904487179487179,0.884531157731158,0.88,0.88,0.026,0.004,0.02,0,20,0,90897,330628,47194,88,50,?
'v3 train',7,5,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,220,24,20,4,0,83.3333333333333,16.6666666666667,0,0.664335664335664,0.161057172392367,0.394993399111805,32.2598727258095,79.104686027785,23.9536267084589,273.127446044459,-249.173819336001,0.998067779519121,11.3803102518525,-10.3822424723334,16.1581402836994,0.673255845154143,67.4559242337755,0.846153846153846,11,0.181818181818182,2,0.818181818181818,9,0.153846153846154,2,0.846153846153846,0.846153846153846,0.846153846153846,0.664335664335664,0.926573426573427,0.904075091575092,0.833333333333333,0.168997668997669,0.831002331002331,0.166666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.664335664335664,0.915355477855478,0.883688822751323,0.832167832167832,0.833333333333333,0.026,0.001,0.02,0,20,0,90897,332089,45733,87.5,52.0833333333333,?
'v3 train',7,6,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,220,24,18,6,0,75,25,0,0.5,0.232206072989946,0.471180557856998,46.4412145979893,94.2017125516108,24.012650596464,937.708663754743,-913.696013158279,1.000527108186,39.0711943231143,-38.0706672149283,12.8098548464124,0.533743951933849,53.3462759346471,0.916666666666667,11,0.416666666666667,5,0.583333333333333,7,0.083333333333333,1,0.6875,0.916666666666667,0.785714285714286,0.530330085889911,0.774305555555556,0.689031862745098,0.75,0.25,0.75,0.25,0.78125,0.75,0.742857142857143,0.530330085889911,0.817708333333333,0.784373989980608,0.742857142857143,0.75,0.02,0.002,0.02,0,20,0,90897,332089,45733,79.1666666666667,52.0833333333333,?
'v3 train',7,7,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,220,24,21,3,0,87.5,12.5,0,0.75,0.125000142161697,0.353553287259189,25.0000284323394,70.6848459315575,24.012650596464,845.205305000487,-821.192654404023,1.000527108186,35.2168877083536,-34.2163606001676,18.0094830250319,0.750395126042995,74.9999795011546,1,12,0.25,3,0.75,9,0,0,0.8,1,0.888888888888889,0.774596669241483,0.916666666666667,0.857142857142857,0.875,0.125,0.875,0.125,0.9,0.875,0.873015873015873,0.774596669241483,0.913194444444444,0.898883928571429,0.873015873015873,0.875,0.021,0.002,0.02,0,20,0,90897,332089,45733,87.5,50,?
'v3 train',7,8,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,220,24,22,2,0,91.6666666666667,8.33333333333333,0,0.833333333333333,0.083333340875653,0.288675134594815,16.6666681751305,57.713951894746,24.012650596464,465.212701639903,-441.200051043439,1.000527108186,19.3838625683293,-18.3833354601433,20.0105419025696,0.833772579273733,83.3333322457798,1,12,0.166666666666667,2,0.833333333333333,10,0,0,0.857142857142857,1,0.923076923076923,0.845154254728516,0.902777777777778,0.836385836385836,0.916666666666667,0.083333333333333,0.916666666666667,0.083333333333333,0.928571428571428,0.916666666666667,0.916083916083916,0.845154254728516,0.923611111111111,0.89666514041514,0.916083916083916,0.916666666666667,0.017,0.001,0.01,0,10,0,90897,332089,45733,91.6666666666667,50,?
'v3 train',7,9,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,220,24,21,3,0,87.5,12.5,0,0.75,0.125000000000403,0.353553390593274,25.0000000000807,70.6848665908305,24.012650596464,1183.24802027383,-1159.23536967736,1.000527108186,49.3020008447427,-48.3014737365567,18.009487947334,0.750395331138918,74.9999999999418,1,12,0.25,3,0.75,9,0,0,0.8,1,0.888888888888889,0.774596669241483,0.864583333333333,0.786904761904762,0.875,0.125,0.875,0.125,0.9,0.875,0.873015873015873,0.774596669241483,0.869791666666667,0.849232609710551,0.873015873015873,0.875,0.017,0.001,0.01,0.01,10,10,90897,332089,45733,87.5,50,?
'v3 train',7,10,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,220,24,21,3,0,87.5,12.5,0,0.75,0.124999999990748,0.353553390567105,24.9999999981496,70.6848665855987,24.012650596464,404.826686328267,-380.814035731803,1.000527108186,16.8677785970111,-15.8672514888251,18.0094879476684,0.750395331152848,75.0000000013341,0.916666666666667,11,0.166666666666667,2,0.833333333333333,10,0.083333333333333,1,0.846153846153846,0.916666666666667,0.88,0.752617809006382,0.940972222222222,0.906944444444444,0.875,0.125,0.875,0.125,0.877622377622378,0.875,0.874782608695652,0.752617809006382,0.935763888888889,0.901704545454546,0.874782608695652,0.875,0.017,0.001,0.02,0,20,0,90897,332089,45733,87.5,50,?
'v3 train',8,1,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,219,25,19,6,0,76,24,0,0.509803921568628,0.240000000017175,0.489897948556636,48.0434782643076,98.0432448396586,24.9765874474267,1277.20275887511,-1252.22617142768,0.99906349789707,51.0881103550042,-50.0890468571071,12.972155521582,0.518886220863281,51.937261440888,1,13,0.5,6,0.5,6,0,0,0.68421052631579,1,0.8125,0.584897651865602,0.75,0.68421052631579,0.76,0.26,0.74,0.24,0.835789473684211,0.76,0.7425,0.584897651865602,0.826923076923077,0.79792952970662,0.739583333333333,0.76,0.02,0.002,0.02,0,20,0,90897,330628,47194,76,50,?
'v3 train',8,2,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,219,25,19,6,0,76,24,0,0.512987012987013,0.22618772000223,0.465876907952084,45.2785200366783,93.2359155331486,24.9765874474267,707.286933042958,-682.310345595531,0.99906349789707,28.2914773217183,-27.2924138238212,13.5804135475628,0.54321654190251,54.3725742203501,0.923076923076923,12,0.416666666666667,5,0.583333333333333,7,0.076923076923077,1,0.705882352941176,0.923076923076923,0.8,0.542369598426326,0.878205128205128,0.841208791208791,0.76,0.253589743589744,0.746410256410256,0.24,0.787058823529412,0.76,0.752,0.542369598426326,0.872051282051282,0.83576965140123,0.75,0.76,0.016,0.002,0.02,0,20,0,90897,330628,47194,80,52,?
'v3 train',8,3,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,219,25,23,2,0,92,8,0,0.83974358974359,0.08,0.282842712474619,16.0144927536233,56.6052938004013,24.9765874474267,802.690349103694,-777.713761656268,0.99906349789707,32.1076139641478,-31.1085504662507,20.9751101390183,0.839004405560733,83.9790871477893,0.923076923076923,12,0.083333333333333,1,0.916666666666667,11,0.076923076923077,1,0.923076923076923,0.923076923076923,0.923076923076923,0.83974358974359,0.903846153846154,0.897525551371705,0.92,0.08025641025641,0.91974358974359,0.08,0.92,0.92,0.92,0.83974358974359,0.917692307692307,0.89374358974359,0.919871794871795,0.92,0.016,0.002,0.02,0,20,0,90897,330628,47194,92,50,?
'v3 train',8,4,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,219,25,23,2,0,92,8,0,0.83974358974359,0.080000000037663,0.282842712474619,16.0144927611627,56.6052938004013,24.9765874474267,510.316134041053,-485.339546593626,0.99906349789707,20.4126453616421,-19.4135818637451,20.9751101376599,0.839004405506396,83.9790871423506,0.923076923076923,12,0.083333333333333,1,0.916666666666667,11,0.076923076923077,1,0.923076923076923,0.923076923076923,0.923076923076923,0.83974358974359,0.891025641025641,0.884297697842848,0.92,0.08025641025641,0.91974358974359,0.08,0.92,0.92,0.92,0.83974358974359,0.912564102564102,0.890137833181311,0.919871794871795,0.92,0.018,0.002,0.02,0,20,0,90897,330628,47194,92,50,?
'v3 train',8,5,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,220,24,22,2,0,91.6666666666667,8.33333333333333,0,0.833333333333333,0.083333705604814,0.288675130866687,16.6667411209628,57.7139511493927,24.012650596464,688.782099918708,-664.769449322244,1.000527108186,28.6992541632795,-27.6987270550935,20.0105292738808,0.833772053078369,83.333279653965,1,12,0.166666666666667,2,0.833333333333333,10,0,0,0.857142857142857,1,0.923076923076923,0.845154254728516,0.947916666666667,0.911706349206349,0.916666666666667,0.083333333333333,0.916666666666667,0.083333333333333,0.928571428571428,0.916666666666667,0.916083916083916,0.845154254728516,0.942708333333333,0.935714285714286,0.916083916083916,0.916666666666667,0.017,0.002,0.02,0,20,0,90897,332089,45733,91.6666666666667,50,?
'v3 train',8,6,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,220,24,21,3,0,87.5,12.5,0,0.75,0.124030744368503,0.350833324403407,24.8061488737006,70.1410519340785,24.012650596464,489.90907481869,-465.896424222226,1.000527108186,20.4128781174454,-19.4123510092594,18.0434446219876,0.751810192582817,75.141411605117,0.916666666666667,11,0.166666666666667,2,0.833333333333333,10,0.083333333333333,1,0.846153846153846,0.916666666666667,0.88,0.752617809006382,0.902777777777778,0.836385836385836,0.875,0.125,0.875,0.125,0.877622377622378,0.875,0.874782608695652,0.752617809006382,0.902777777777778,0.886638337296232,0.874782608695652,0.875,0.016,0.002,0.02,0,20,0,90897,332089,45733,87.5,50,?
'v3 train',8,7,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,220,24,19,5,0,79.1666666666667,20.8333333333333,0,0.583333333333333,0.196899261219739,0.434123648756156,39.3798522439479,86.7930361090906,24.012650596464,687.531730107961,-663.519079511497,1.000527108186,28.647155421165,-27.646628312979,14.4668423812473,0.60278509921864,60.2467533649853,0.75,9,0.166666666666667,2,0.833333333333333,10,0.25,3,0.818181818181818,0.75,0.782608695652174,0.585369407004964,0.90625,0.87378079436903,0.791666666666667,0.208333333333333,0.791666666666667,0.208333333333333,0.793706293706294,0.791666666666667,0.791304347826087,0.585369407004964,0.895833333333333,0.870007280301398,0.791304347826087,0.791666666666667,0.026,0.001,0.02,0.01,20,10,90897,332089,45733,83.3333333333333,52.0833333333333,?
'v3 train',8,8,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,220,24,22,2,0,91.6666666666667,8.33333333333333,0,0.833333333333333,0.083359421638881,0.288675162886809,16.6718843277763,57.7139575510793,24.012650596464,329.31099948889,-305.298348892426,1.000527108186,13.7212916453704,-12.7207645371844,20.0096385815584,0.833734940898267,83.3295703911376,1,12,0.166666666666667,2,0.833333333333333,10,0,0,0.857142857142857,1,0.923076923076923,0.845154254728516,0.916666666666667,0.857142857142857,0.916666666666667,0.083333333333333,0.916666666666667,0.083333333333333,0.928571428571428,0.916666666666667,0.916083916083916,0.845154254728516,0.944444444444444,0.916765873015873,0.916083916083916,0.916666666666667,0.025,0.002,0.02,0.01,20,10,90897,332089,45733,91.6666666666667,50,?
'v3 train',8,9,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,220,24,21,3,0,87.5,12.5,0,0.75,0.128879502956382,0.354061920641793,25.7759005912765,70.7865354747766,24.012650596464,583.636013801652,-559.623363205188,1.000527108186,24.3181672417355,-23.3176401335495,17.8685157975363,0.744521491564013,74.412925494229,0.916666666666667,11,0.166666666666667,2,0.833333333333333,10,0.083333333333333,1,0.846153846153846,0.916666666666667,0.88,0.752617809006382,0.895833333333333,0.831623931623932,0.875,0.125,0.875,0.125,0.877622377622378,0.875,0.874782608695652,0.752617809006382,0.902777777777778,0.885238372738373,0.874782608695652,0.875,0.025,0.002,0.03,0,30,0,90897,332089,45733,87.5,52.0833333333333,?
'v3 train',8,10,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,220,24,21,3,0,87.5,12.5,0,0.742857142857143,0.125000000019981,0.353553390593274,25.0375939889646,70.8055628773263,23.9536267084589,960.846503110651,-936.892876402192,0.998067779519122,40.0352709629438,-39.0372031834247,17.9522213712428,0.748009223801782,74.9457340624882,1,13,0.272727272727273,3,0.727272727272727,8,0,0,0.8125,1,0.896551724137931,0.768706114785807,0.863636363636364,0.8125,0.875,0.147727272727273,0.852272727272727,0.125,0.8984375,0.875,0.871597096188748,0.768706114785807,0.900495337995338,0.875777072192513,0.869328493647913,0.875,0.018,0.001,0.02,0,20,0,90897,332089,45733,87.5,50,?
'v3 train',9,1,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,219,25,24,1,0,96,4,0,0.919614147909968,0.057825257290173,0.218960030454191,11.5755270481234,43.8204567689418,24.9765874474267,313.227731285738,-288.251143838311,0.99906349789707,12.5291092514295,-11.5300457535324,22.1247661584752,0.884990646339007,88.5820218836765,1,13,0.083333333333333,1,0.916666666666667,11,0,0,0.928571428571429,1,0.962962962962963,0.92259984619036,0.951923076923077,0.91807551422936,0.96,0.043333333333333,0.956666666666666,0.04,0.962857142857143,0.96,0.95987117552335,0.92259984619036,0.962692307692308,0.947399267399268,0.959742351046699,0.96,0.02,0.001,0.02,0.01,20,10,90897,330628,47194,96,52,?
'v3 train',9,2,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,219,25,23,2,0,92,8,0,0.838709677419355,0.080000000000003,0.282842712474619,16.0144927536238,56.6052938004013,24.9765874474267,783.843122691033,-758.866535243606,0.99906349789707,31.3537249076413,-30.3546614097442,20.9751101390182,0.839004405560729,83.9790871477889,1,13,0.166666666666667,2,0.833333333333333,10,0,0,0.866666666666667,1,0.928571428571429,0.849836585598797,0.916666666666667,0.866666666666667,0.92,0.086666666666667,0.913333333333333,0.08,0.930666666666667,0.92,0.919220779220779,0.849836585598797,0.904358974358974,0.897418584825234,0.918831168831169,0.92,0.017,0.001,0.01,0.01,10,10,90897,330628,47194,92,50,?
'v3 train',9,3,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,219,25,20,5,0,80,20,0,0.59546925566343,0.199991218684105,0.447193960026279,40.0344740300609,89.4968983700576,24.9765874474267,1180.9067374977,-1155.93015005027,0.99906349789707,47.2362694999078,-46.2372060020107,14.9732109302039,0.598928437208154,59.9489860723407,0.923076923076923,12,0.333333333333333,4,0.666666666666667,8,0.076923076923077,1,0.75,0.923076923076923,0.827586206896552,0.613824589586167,0.817307692307692,0.771828171828172,0.8,0.21025641025641,0.78974358974359,0.2,0.816666666666666,0.8,0.796059113300493,0.613824589586167,0.843461538461538,0.809844146191972,0.794745484400657,0.8,0.016,0.002,0.02,0,20,0,90897,330628,47194,80,50,?
'v3 train',9,4,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,219,25,20,5,0,80,20,0,0.592833876221498,0.20000001174755,0.447213595499962,40.0362342356961,89.5008280161391,24.9765874474267,1503.65316331239,-1478.67657586497,0.99906349789707,60.1461265324957,-59.1470630345986,14.9728937527023,0.598915750108093,59.9477161730713,1,13,0.416666666666667,5,0.583333333333333,7,0,0,0.722222222222222,1,0.838709677419355,0.649073413641551,0.759615384615385,0.691584967320261,0.8,0.216666666666667,0.783333333333333,0.2,0.855555555555556,0.8,0.78981324278438,0.649073413641551,0.788846153846154,0.769540488922842,0.787775891341256,0.8,0.023,0.002,0.02,0,20,0,90897,330628,47194,80,50,?
'v3 train',9,5,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,220,24,21,3,0,87.5,12.5,0,0.75,0.124893344990292,0.353251782159146,24.9786689980583,70.6245669232379,24.012650596464,105.207784186699,-81.1951335902353,1.000527108186,4.38365767444581,-3.38313056625981,18.0131838567257,0.75054932736357,75.0153915094164,0.916666666666667,11,0.166666666666667,2,0.833333333333333,10,0.083333333333333,1,0.846153846153846,0.916666666666667,0.88,0.752617809006382,0.972222222222222,0.979166666666667,0.875,0.125,0.875,0.125,0.877622377622378,0.875,0.874782608695652,0.752617809006382,0.960069444444444,0.941618104118104,0.874782608695652,0.875,0.017,0.001,0.01,0,10,0,90897,332089,45733,87.5,50,?
'v3 train',9,6,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,220,24,20,4,0,83.3333333333333,16.6666666666667,0,0.666666666666667,0.167191335790999,0.385500620739982,33.4382671581999,77.0719802798756,24.012650596464,579.769234175815,-555.756583579351,1.000527108186,24.1570514239923,-23.1565243158063,15.976805618645,0.665700234110206,66.5349522930118,0.833333333333333,10,0.166666666666667,2,0.833333333333333,10,0.166666666666667,2,0.833333333333333,0.833333333333333,0.833333333333333,0.666666666666667,0.888888888888889,0.860181436497226,0.833333333333333,0.166666666666667,0.833333333333333,0.166666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.666666666666667,0.894097222222222,0.865985379143274,0.833333333333333,0.833333333333333,0.017,0.002,0.01,0.01,10,10,90897,332089,45733,87.5,54.1666666666667,?
'v3 train',9,7,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,220,24,22,2,0,91.6666666666667,8.33333333333333,0,0.833333333333333,0.08337281014262,0.288675199377045,16.674562028524,57.7139648464625,24.012650596464,719.311434198045,-695.298783601581,1.000527108186,29.9713097582519,-28.9707826500659,20.0091746438661,0.833715610161088,83.3276383358218,1,12,0.166666666666667,2,0.833333333333333,10,0,0,0.857142857142857,1,0.923076923076923,0.845154254728516,0.916666666666667,0.857142857142857,0.916666666666667,0.083333333333333,0.916666666666667,0.083333333333333,0.928571428571428,0.916666666666667,0.916083916083916,0.845154254728516,0.916666666666667,0.900199718045113,0.916083916083916,0.916666666666667,0.018,0.001,0.02,0,20,0,90897,332089,45733,91.6666666666667,50,?
'v3 train',9,8,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,220,24,20,4,0,83.3333333333333,16.6666666666667,0,0.666666666666667,0.166666466659159,0.408247800493932,33.3332933318319,81.6197555494821,24.012650596464,1004.1471805136,-980.134529917137,1.000527108186,41.8394658547334,-40.8389387465474,16.0084406561888,0.667018360674532,66.6666955065181,1,12,0.333333333333333,4,0.666666666666667,8,0,0,0.75,1,0.857142857142857,0.707106781186548,0.875,0.8,0.833333333333333,0.166666666666667,0.833333333333333,0.166666666666667,0.875,0.833333333333333,0.828571428571429,0.707106781186548,0.878472222222222,0.857516339869281,0.828571428571429,0.833333333333333,0.018,0.001,0.02,0,20,0,90897,332089,45733,83.3333333333333,50,?
'v3 train',9,9,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,220,24,22,2,0,91.6666666666667,8.33333333333333,0,0.833333333333333,0.083342355283783,0.288675137978355,16.6684710567565,57.7139525712069,24.012650596464,546.885654897168,-522.873004300704,1.000527108186,22.786902287382,-21.786375179196,20.0102297477395,0.833759572822481,83.3320322858741,0.916666666666667,11,0.083333333333333,1,0.916666666666667,11,0.083333333333333,1,0.916666666666667,0.916666666666667,0.916666666666667,0.833333333333333,0.90625,0.890277777777778,0.916666666666667,0.083333333333333,0.916666666666667,0.083333333333333,0.916666666666667,0.916666666666667,0.916666666666667,0.833333333333333,0.920138888888889,0.892045454545455,0.916666666666667,0.916666666666667,0.018,0.002,0.02,0,20,0,90897,332089,45733,91.6666666666667,50,?
'v3 train',9,10,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,220,24,21,3,0,87.5,12.5,0,0.742857142857143,0.125000000013212,0.353553390593274,25.0375939876088,70.8055628773263,23.9536267084589,549.378358009465,-525.424731301006,0.998067779519122,22.890764917061,-21.8926971375419,17.9522213714771,0.748009223811548,74.9457340634667,1,13,0.272727272727273,3,0.727272727272727,8,0,0,0.8125,1,0.896551724137931,0.768706114785807,0.853146853146853,0.800961538461539,0.875,0.147727272727273,0.852272727272727,0.125,0.8984375,0.875,0.871597096188748,0.768706114785807,0.901223776223776,0.872147817460318,0.869328493647913,0.875,0.02,0.001,0.02,0.01,20,10,90897,332089,45733,87.5,50,?
